Policy_Number,Premium_Written,Premium_Earned,Premium_Unearned,State_of_Coverage_x,Line_of_Business,Effective_Date,Expiration_Date,Commission_Rate,New_or_Renewal,Agent_Name,State_Tax_Rate,Commission_Basis,Reinsurance_premium_rate,State_of_Coverage_y
CA10000602803,-24,221.33,0,IN,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,ATKINSON & ASSOCIATES INSURANCE INC,0.04,WRITTEN,0,Mo.
CA10000602803,-24,221.33,0,IN,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,ATKINSON & ASSOCIATES INSURANCE INC,0.04,WRITTEN,0,N.Y.
CA10000602803,-24,221.33,0,IN,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,ATKINSON & ASSOCIATES INSURANCE INC,0.04,WRITTEN,0,Wyo.
CA10000610304,0,31280.94,0,AL,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,INSURANCE OFFICE OF AMERICA INC,0.04,WRITTEN,0,Ala.
CA10000610304,0,31280.94,0,AL,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,INSURANCE OFFICE OF AMERICA INC,0.04,WRITTEN,0,Ga.
CA10000610304,0,31280.94,0,AL,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,INSURANCE OFFICE OF AMERICA INC,0.04,WRITTEN,0,Hawaii (c)
CA10000610304,0,31280.94,0,AL,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,INSURANCE OFFICE OF AMERICA INC,0.04,WRITTEN,0,La.
CA10000610304,0,31280.94,0,AL,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,INSURANCE OFFICE OF AMERICA INC,0.04,WRITTEN,0,Mo.
CA10000610304,0,31280.94,0,AL,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,INSURANCE OFFICE OF AMERICA INC,0.04,WRITTEN,0,N.Y.
CA10000610304,0,31280.94,0,AL,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,INSURANCE OFFICE OF AMERICA INC,0.04,WRITTEN,0,Wyo.
CA10000610304,0,151061.18,0,AL,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,INSURANCE OFFICE OF AMERICA INC,0.04,WRITTEN,0,Ala.
CA10000610304,0,151061.18,0,AL,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,INSURANCE OFFICE OF AMERICA INC,0.04,WRITTEN,0,Ga.
CA10000610304,0,151061.18,0,AL,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,INSURANCE OFFICE OF AMERICA INC,0.04,WRITTEN,0,Hawaii (c)
CA10000610304,0,151061.18,0,AL,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,INSURANCE OFFICE OF AMERICA INC,0.04,WRITTEN,0,La.
CA10000610304,0,151061.18,0,AL,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,INSURANCE OFFICE OF AMERICA INC,0.04,WRITTEN,0,Mo.
CA10000610304,0,151061.18,0,AL,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,INSURANCE OFFICE OF AMERICA INC,0.04,WRITTEN,0,N.Y.
CA10000610304,0,151061.18,0,AL,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,INSURANCE OFFICE OF AMERICA INC,0.04,WRITTEN,0,Wyo.
CA10000610304,0,2180.26,0,AL,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,INSURANCE OFFICE OF AMERICA INC,0.04,WRITTEN,0,Ala.
CA10000610304,0,2180.26,0,AL,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,INSURANCE OFFICE OF AMERICA INC,0.04,WRITTEN,0,Ga.
CA10000610304,0,2180.26,0,AL,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,INSURANCE OFFICE OF AMERICA INC,0.04,WRITTEN,0,Hawaii (c)
CA10000610304,0,2180.26,0,AL,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,INSURANCE OFFICE OF AMERICA INC,0.04,WRITTEN,0,La.
CA10000610304,0,2180.26,0,AL,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,INSURANCE OFFICE OF AMERICA INC,0.04,WRITTEN,0,Mo.
CA10000610304,0,2180.26,0,AL,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,INSURANCE OFFICE OF AMERICA INC,0.04,WRITTEN,0,N.Y.
CA10000610304,0,2180.26,0,AL,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,INSURANCE OFFICE OF AMERICA INC,0.04,WRITTEN,0,Wyo.
CA10000614002,-613,45882.84,0,NC,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,SOUTHGROUP INS & FIN SVS/LAUREL,0.04,WRITTEN,0.6,Ala.
CA10000614002,-613,45882.84,0,NC,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,SOUTHGROUP INS & FIN SVS/LAUREL,0.04,WRITTEN,0.6,Ga.
CA10000614002,-613,45882.84,0,NC,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,SOUTHGROUP INS & FIN SVS/LAUREL,0.04,WRITTEN,0.6,Hawaii (c)
CA10000614002,-613,45882.84,0,NC,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,SOUTHGROUP INS & FIN SVS/LAUREL,0.04,WRITTEN,0.6,La.
CA10000614002,-613,45882.84,0,NC,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,SOUTHGROUP INS & FIN SVS/LAUREL,0.04,WRITTEN,0.6,Mo.
CA10000614002,-613,45882.84,0,NC,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,SOUTHGROUP INS & FIN SVS/LAUREL,0.04,WRITTEN,0.6,N.Y.
CA10000614002,-613,45882.84,0,NC,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,SOUTHGROUP INS & FIN SVS/LAUREL,0.04,WRITTEN,0.6,Wyo.
CA10000614002,-232,11838.53,0,NC,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,SOUTHGROUP INS & FIN SVS/LAUREL,0.04,WRITTEN,0.6,Ala.
CA10000614002,-232,11838.53,0,NC,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,SOUTHGROUP INS & FIN SVS/LAUREL,0.04,WRITTEN,0.6,Ga.
CA10000614002,-232,11838.53,0,NC,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,SOUTHGROUP INS & FIN SVS/LAUREL,0.04,WRITTEN,0.6,Hawaii (c)
CA10000614002,-232,11838.53,0,NC,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,SOUTHGROUP INS & FIN SVS/LAUREL,0.04,WRITTEN,0.6,La.
CA10000614002,-232,11838.53,0,NC,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,SOUTHGROUP INS & FIN SVS/LAUREL,0.04,WRITTEN,0.6,Mo.
CA10000614002,-232,11838.53,0,NC,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,SOUTHGROUP INS & FIN SVS/LAUREL,0.04,WRITTEN,0.6,N.Y.
CA10000614002,-232,11838.53,0,NC,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,SOUTHGROUP INS & FIN SVS/LAUREL,0.04,WRITTEN,0.6,Wyo.
CA10000616403,0,1226.28,-1226.28,NC,COMMERCIAL AUTOMOBILE,9/24/18,9/24/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Ala.
CA10000616403,0,1226.28,-1226.28,NC,COMMERCIAL AUTOMOBILE,9/24/18,9/24/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Ga.
CA10000616403,0,1226.28,-1226.28,NC,COMMERCIAL AUTOMOBILE,9/24/18,9/24/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Hawaii (c)
CA10000616403,0,1226.28,-1226.28,NC,COMMERCIAL AUTOMOBILE,9/24/18,9/24/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,La.
CA10000616403,0,1226.28,-1226.28,NC,COMMERCIAL AUTOMOBILE,9/24/18,9/24/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Mo.
CA10000616403,0,1226.28,-1226.28,NC,COMMERCIAL AUTOMOBILE,9/24/18,9/24/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,N.Y.
CA10000616403,0,1226.28,-1226.28,NC,COMMERCIAL AUTOMOBILE,9/24/18,9/24/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Wyo.
CA10000616403,0,4905.18,-4905.18,NC,COMMERCIAL AUTOMOBILE,9/24/18,9/24/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Ala.
CA10000616403,0,4905.18,-4905.18,NC,COMMERCIAL AUTOMOBILE,9/24/18,9/24/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Ga.
CA10000616403,0,4905.18,-4905.18,NC,COMMERCIAL AUTOMOBILE,9/24/18,9/24/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Hawaii (c)
CA10000616403,0,4905.18,-4905.18,NC,COMMERCIAL AUTOMOBILE,9/24/18,9/24/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,La.
CA10000616403,0,4905.18,-4905.18,NC,COMMERCIAL AUTOMOBILE,9/24/18,9/24/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Mo.
CA10000616403,0,4905.18,-4905.18,NC,COMMERCIAL AUTOMOBILE,9/24/18,9/24/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,N.Y.
CA10000616403,0,4905.18,-4905.18,NC,COMMERCIAL AUTOMOBILE,9/24/18,9/24/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Wyo.
CA10000616404,1838,35.15,1802.85,NC,COMMERCIAL AUTOMOBILE,9/24/19,9/24/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Ala.
CA10000616404,1838,35.15,1802.85,NC,COMMERCIAL AUTOMOBILE,9/24/19,9/24/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Ga.
CA10000616404,1838,35.15,1802.85,NC,COMMERCIAL AUTOMOBILE,9/24/19,9/24/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Hawaii (c)
CA10000616404,1838,35.15,1802.85,NC,COMMERCIAL AUTOMOBILE,9/24/19,9/24/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,La.
CA10000616404,1838,35.15,1802.85,NC,COMMERCIAL AUTOMOBILE,9/24/19,9/24/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Mo.
CA10000616404,1838,35.15,1802.85,NC,COMMERCIAL AUTOMOBILE,9/24/19,9/24/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,N.Y.
CA10000616404,1838,35.15,1802.85,NC,COMMERCIAL AUTOMOBILE,9/24/19,9/24/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Wyo.
CA10000616404,7452,142.52,7309.48,NC,COMMERCIAL AUTOMOBILE,9/24/19,9/24/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Ala.
CA10000616404,7452,142.52,7309.48,NC,COMMERCIAL AUTOMOBILE,9/24/19,9/24/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Ga.
CA10000616404,7452,142.52,7309.48,NC,COMMERCIAL AUTOMOBILE,9/24/19,9/24/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Hawaii (c)
CA10000616404,7452,142.52,7309.48,NC,COMMERCIAL AUTOMOBILE,9/24/19,9/24/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,La.
CA10000616404,7452,142.52,7309.48,NC,COMMERCIAL AUTOMOBILE,9/24/19,9/24/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Mo.
CA10000616404,7452,142.52,7309.48,NC,COMMERCIAL AUTOMOBILE,9/24/19,9/24/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,N.Y.
CA10000616404,7452,142.52,7309.48,NC,COMMERCIAL AUTOMOBILE,9/24/19,9/24/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Wyo.
CA10000618902,225,1830.09,-1605.09,TN,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,ARTHUR J GALLAGHER RISK MGT SVS/AG,0.04,WRITTEN,0,Ala.
CA10000618902,225,1830.09,-1605.09,TN,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,ARTHUR J GALLAGHER RISK MGT SVS/AG,0.04,WRITTEN,0,Ga.
CA10000618902,225,1830.09,-1605.09,TN,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,ARTHUR J GALLAGHER RISK MGT SVS/AG,0.04,WRITTEN,0,Hawaii (c)
CA10000618902,225,1830.09,-1605.09,TN,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,ARTHUR J GALLAGHER RISK MGT SVS/AG,0.04,WRITTEN,0,La.
CA10000618902,225,1830.09,-1605.09,TN,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,ARTHUR J GALLAGHER RISK MGT SVS/AG,0.04,WRITTEN,0,Mo.
CA10000618902,225,1830.09,-1605.09,TN,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,ARTHUR J GALLAGHER RISK MGT SVS/AG,0.04,WRITTEN,0,N.Y.
CA10000618902,225,1830.09,-1605.09,TN,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,ARTHUR J GALLAGHER RISK MGT SVS/AG,0.04,WRITTEN,0,Wyo.
CA10000618902,26,690.18,-664.18,TN,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,ARTHUR J GALLAGHER RISK MGT SVS/AG,0.04,WRITTEN,0,Ala.
CA10000618902,26,690.18,-664.18,TN,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,ARTHUR J GALLAGHER RISK MGT SVS/AG,0.04,WRITTEN,0,Ga.
CA10000618902,26,690.18,-664.18,TN,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,ARTHUR J GALLAGHER RISK MGT SVS/AG,0.04,WRITTEN,0,Hawaii (c)
CA10000618902,26,690.18,-664.18,TN,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,ARTHUR J GALLAGHER RISK MGT SVS/AG,0.04,WRITTEN,0,La.
CA10000618902,26,690.18,-664.18,TN,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,ARTHUR J GALLAGHER RISK MGT SVS/AG,0.04,WRITTEN,0,Mo.
CA10000618902,26,690.18,-664.18,TN,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,ARTHUR J GALLAGHER RISK MGT SVS/AG,0.04,WRITTEN,0,N.Y.
CA10000618902,26,690.18,-664.18,TN,COMMERCIAL AUTOMOBILE,10/1/18,10/1/19,0.0015,N,ARTHUR J GALLAGHER RISK MGT SVS/AG,0.04,WRITTEN,0,Wyo.
CA10000621503,100,9596.54,-9496.54,IN,COMMERCIAL AUTOMOBILE,9/30/18,9/30/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Ala.
CA10000621503,100,9596.54,-9496.54,IN,COMMERCIAL AUTOMOBILE,9/30/18,9/30/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Ga.
CA10000621503,100,9596.54,-9496.54,IN,COMMERCIAL AUTOMOBILE,9/30/18,9/30/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Hawaii (c)
CA10000621503,100,9596.54,-9496.54,IN,COMMERCIAL AUTOMOBILE,9/30/18,9/30/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,La.
CA10000621503,100,9596.54,-9496.54,IN,COMMERCIAL AUTOMOBILE,9/30/18,9/30/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Mo.
CA10000621503,100,9596.54,-9496.54,IN,COMMERCIAL AUTOMOBILE,9/30/18,9/30/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,N.Y.
CA10000621503,100,9596.54,-9496.54,IN,COMMERCIAL AUTOMOBILE,9/30/18,9/30/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Wyo.
CA10000621503,390,31431.95,-31041.95,IN,COMMERCIAL AUTOMOBILE,9/30/18,9/30/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Ala.
CA10000621503,390,31431.95,-31041.95,IN,COMMERCIAL AUTOMOBILE,9/30/18,9/30/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Ga.
CA10000621503,390,31431.95,-31041.95,IN,COMMERCIAL AUTOMOBILE,9/30/18,9/30/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Hawaii (c)
CA10000621503,390,31431.95,-31041.95,IN,COMMERCIAL AUTOMOBILE,9/30/18,9/30/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,La.
CA10000621503,390,31431.95,-31041.95,IN,COMMERCIAL AUTOMOBILE,9/30/18,9/30/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Mo.
CA10000621503,390,31431.95,-31041.95,IN,COMMERCIAL AUTOMOBILE,9/30/18,9/30/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,N.Y.
CA10000621503,390,31431.95,-31041.95,IN,COMMERCIAL AUTOMOBILE,9/30/18,9/30/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Wyo.
CA10000621504,45723,124.93,45598.07,IN,COMMERCIAL AUTOMOBILE,9/30/19,9/30/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.8,Ala.
CA10000621504,45723,124.93,45598.07,IN,COMMERCIAL AUTOMOBILE,9/30/19,9/30/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.8,Ga.
CA10000621504,45723,124.93,45598.07,IN,COMMERCIAL AUTOMOBILE,9/30/19,9/30/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.8,Hawaii (c)
CA10000621504,45723,124.93,45598.07,IN,COMMERCIAL AUTOMOBILE,9/30/19,9/30/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.8,La.
CA10000621504,45723,124.93,45598.07,IN,COMMERCIAL AUTOMOBILE,9/30/19,9/30/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.8,Mo.
CA10000621504,45723,124.93,45598.07,IN,COMMERCIAL AUTOMOBILE,9/30/19,9/30/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.8,N.Y.
CA10000621504,45723,124.93,45598.07,IN,COMMERCIAL AUTOMOBILE,9/30/19,9/30/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.8,Wyo.
CA10000621504,14608,39.91,14568.09,IN,COMMERCIAL AUTOMOBILE,9/30/19,9/30/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.8,Ala.
CA10000621504,14608,39.91,14568.09,IN,COMMERCIAL AUTOMOBILE,9/30/19,9/30/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.8,Ga.
CA10000621504,14608,39.91,14568.09,IN,COMMERCIAL AUTOMOBILE,9/30/19,9/30/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.8,Hawaii (c)
CA10000621504,14608,39.91,14568.09,IN,COMMERCIAL AUTOMOBILE,9/30/19,9/30/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.8,La.
CA10000621504,14608,39.91,14568.09,IN,COMMERCIAL AUTOMOBILE,9/30/19,9/30/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.8,Mo.
CA10000621504,14608,39.91,14568.09,IN,COMMERCIAL AUTOMOBILE,9/30/19,9/30/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.8,N.Y.
CA10000621504,14608,39.91,14568.09,IN,COMMERCIAL AUTOMOBILE,9/30/19,9/30/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.8,Wyo.
CA10000623403,0,10103.99,0,AL,COMMERCIAL AUTOMOBILE,10/22/18,10/22/19,0.0015,N,ROGER BOUCHARD INSURANCE INC/CLRWTR,0.04,WRITTEN,0,Ala.
CA10000623403,0,10103.99,0,AL,COMMERCIAL AUTOMOBILE,10/22/18,10/22/19,0.0015,N,ROGER BOUCHARD INSURANCE INC/CLRWTR,0.04,WRITTEN,0,Ga.
CA10000623403,0,10103.99,0,AL,COMMERCIAL AUTOMOBILE,10/22/18,10/22/19,0.0015,N,ROGER BOUCHARD INSURANCE INC/CLRWTR,0.04,WRITTEN,0,Hawaii (c)
CA10000623403,0,10103.99,0,AL,COMMERCIAL AUTOMOBILE,10/22/18,10/22/19,0.0015,N,ROGER BOUCHARD INSURANCE INC/CLRWTR,0.04,WRITTEN,0,La.
CA10000623403,0,10103.99,0,AL,COMMERCIAL AUTOMOBILE,10/22/18,10/22/19,0.0015,N,ROGER BOUCHARD INSURANCE INC/CLRWTR,0.04,WRITTEN,0,Mo.
CA10000623403,0,10103.99,0,AL,COMMERCIAL AUTOMOBILE,10/22/18,10/22/19,0.0015,N,ROGER BOUCHARD INSURANCE INC/CLRWTR,0.04,WRITTEN,0,N.Y.
CA10000623403,0,10103.99,0,AL,COMMERCIAL AUTOMOBILE,10/22/18,10/22/19,0.0015,N,ROGER BOUCHARD INSURANCE INC/CLRWTR,0.04,WRITTEN,0,Wyo.
CA10000623403,0,736.73,0,AL,COMMERCIAL AUTOMOBILE,10/22/18,10/22/19,0.0015,N,ROGER BOUCHARD INSURANCE INC/CLRWTR,0.04,WRITTEN,0,Ala.
CA10000623403,0,736.73,0,AL,COMMERCIAL AUTOMOBILE,10/22/18,10/22/19,0.0015,N,ROGER BOUCHARD INSURANCE INC/CLRWTR,0.04,WRITTEN,0,Ga.
CA10000623403,0,736.73,0,AL,COMMERCIAL AUTOMOBILE,10/22/18,10/22/19,0.0015,N,ROGER BOUCHARD INSURANCE INC/CLRWTR,0.04,WRITTEN,0,Hawaii (c)
CA10000623403,0,736.73,0,AL,COMMERCIAL AUTOMOBILE,10/22/18,10/22/19,0.0015,N,ROGER BOUCHARD INSURANCE INC/CLRWTR,0.04,WRITTEN,0,La.
CA10000623403,0,736.73,0,AL,COMMERCIAL AUTOMOBILE,10/22/18,10/22/19,0.0015,N,ROGER BOUCHARD INSURANCE INC/CLRWTR,0.04,WRITTEN,0,Mo.
CA10000623403,0,736.73,0,AL,COMMERCIAL AUTOMOBILE,10/22/18,10/22/19,0.0015,N,ROGER BOUCHARD INSURANCE INC/CLRWTR,0.04,WRITTEN,0,N.Y.
CA10000623403,0,736.73,0,AL,COMMERCIAL AUTOMOBILE,10/22/18,10/22/19,0.0015,N,ROGER BOUCHARD INSURANCE INC/CLRWTR,0.04,WRITTEN,0,Wyo.
CA10000623403,0,141.36,0,AL,COMMERCIAL AUTOMOBILE,10/22/18,10/22/19,0.0015,N,ROGER BOUCHARD INSURANCE INC/CLRWTR,0.04,WRITTEN,0,Ala.
CA10000623403,0,141.36,0,AL,COMMERCIAL AUTOMOBILE,10/22/18,10/22/19,0.0015,N,ROGER BOUCHARD INSURANCE INC/CLRWTR,0.04,WRITTEN,0,Ga.
CA10000623403,0,141.36,0,AL,COMMERCIAL AUTOMOBILE,10/22/18,10/22/19,0.0015,N,ROGER BOUCHARD INSURANCE INC/CLRWTR,0.04,WRITTEN,0,Hawaii (c)
CA10000623403,0,141.36,0,AL,COMMERCIAL AUTOMOBILE,10/22/18,10/22/19,0.0015,N,ROGER BOUCHARD INSURANCE INC/CLRWTR,0.04,WRITTEN,0,La.
CA10000623403,0,141.36,0,AL,COMMERCIAL AUTOMOBILE,10/22/18,10/22/19,0.0015,N,ROGER BOUCHARD INSURANCE INC/CLRWTR,0.04,WRITTEN,0,Mo.
CA10000623403,0,141.36,0,AL,COMMERCIAL AUTOMOBILE,10/22/18,10/22/19,0.0015,N,ROGER BOUCHARD INSURANCE INC/CLRWTR,0.04,WRITTEN,0,N.Y.
CA10000623403,0,141.36,0,AL,COMMERCIAL AUTOMOBILE,10/22/18,10/22/19,0.0015,N,ROGER BOUCHARD INSURANCE INC/CLRWTR,0.04,WRITTEN,0,Wyo.
CA10000625603,-37089,3994.31,0,TN,COMMERCIAL AUTOMOBILE,11/1/18,12/31/18,0.0015,N,BROWN & BROWN OF FL INC/HOMESTD/AG,0.04,WRITTEN,0,Ala.
CA10000625603,-37089,3994.31,0,TN,COMMERCIAL AUTOMOBILE,11/1/18,12/31/18,0.0015,N,BROWN & BROWN OF FL INC/HOMESTD/AG,0.04,WRITTEN,0,Ga.
CA10000625603,-37089,3994.31,0,TN,COMMERCIAL AUTOMOBILE,11/1/18,12/31/18,0.0015,N,BROWN & BROWN OF FL INC/HOMESTD/AG,0.04,WRITTEN,0,Hawaii (c)
CA10000625603,-37089,3994.31,0,TN,COMMERCIAL AUTOMOBILE,11/1/18,12/31/18,0.0015,N,BROWN & BROWN OF FL INC/HOMESTD/AG,0.04,WRITTEN,0,La.
CA10000625603,-37089,3994.31,0,TN,COMMERCIAL AUTOMOBILE,11/1/18,12/31/18,0.0015,N,BROWN & BROWN OF FL INC/HOMESTD/AG,0.04,WRITTEN,0,Mo.
CA10000625603,-37089,3994.31,0,TN,COMMERCIAL AUTOMOBILE,11/1/18,12/31/18,0.0015,N,BROWN & BROWN OF FL INC/HOMESTD/AG,0.04,WRITTEN,0,N.Y.
CA10000625603,-37089,3994.31,0,TN,COMMERCIAL AUTOMOBILE,11/1/18,12/31/18,0.0015,N,BROWN & BROWN OF FL INC/HOMESTD/AG,0.04,WRITTEN,0,Wyo.
